DEP_CNTRY,IS_STUDY,DES_CNTRY,TFC_TYPE,DES_PRU,DEPS,REGION,YEAR
DE,TRUE,AI,international,Southern America,1,EUR,2024
DE,TRUE,BD,international,Asia,1,EUR,2024
DE,TRUE,BS,international,Southern America,1,EUR,2024
DE,TRUE,BW,international,Africa,1,EUR,2024
DE,TRUE,CI,international,Africa,1,EUR,2024
DE,TRUE,GA,international,Africa,1,EUR,2024
DE,TRUE,ID,international,Asia,1,EUR,2024
DE,TRUE,KG,international,Asia,1,EUR,2024
DE,TRUE,MY,international,Asia,1,EUR,2024
DE,TRUE,PA,international,Southern America,1,EUR,2024
DE,TRUE,PE,international,Southern America,1,EUR,2024
DE,TRUE,SO,international,Africa,1,EUR,2024
DE,TRUE,UG,international,Africa,1,EUR,2024
DE,TRUE,ZW,international,Africa,1,EUR,2024
DK,FALSE,AF,international,Asia,1,EUR,2024
DK,FALSE,AO,international,Africa,1,EUR,2024
DK,FALSE,CM,international,Africa,1,EUR,2024
DK,FALSE,DO,international,Southern America,1,EUR,2024
DK,FALSE,GI,regional,Eurocontrol,1,EUR,2024
DK,FALSE,GW,international,Africa,1,EUR,2024
DK,FALSE,KE,international,Africa,1,EUR,2024
DK,FALSE,KZ,international,Asia,1,EUR,2024
DK,FALSE,MD,regional,Eurocontrol,1,EUR,2024
DK,FALSE,SD,international,Africa,1,EUR,2024
DK,FALSE,SN,NA,NA,1,EUR,2024
DK,FALSE,VC,international,Southern America,1,EUR,2024
DK,FALSE,ZA,international,Africa,1,EUR,2024
EE,FALSE,BB,international,Southern America,1,EUR,2024
EE,FALSE,IL,international,Middle East,1,EUR,2024
EE,FALSE,IN,international,Asia,1,EUR,2024
EE,FALSE,IS,international,Northern America,1,EUR,2024
EE,FALSE,JO,international,Middle East,1,EUR,2024
EE,FALSE,JP,international,Asia,1,EUR,2024
EE,FALSE,KG,international,Asia,1,EUR,2024
EE,FALSE,LU,regional,Eurocontrol,1,EUR,2024
EE,FALSE,MA,international,Africa,1,EUR,2024
EE,FALSE,MV,international,Asia,1,EUR,2024
EE,FALSE,UZ,international,Asia,1,EUR,2024
ES,FALSE,BB,international,Southern America,1,EUR,2024
ES,FALSE,CR,international,Southern America,1,EUR,2024
ES,FALSE,DM,international,Southern America,1,EUR,2024
ES,FALSE,ER,international,Africa,1,EUR,2024
ES,FALSE,GL,international,Northern America,1,EUR,2024
ES,FALSE,GQ,international,Africa,1,EUR,2024
ES,FALSE,GT,international,Southern America,1,EUR,2024
ES,FALSE,JM,international,Southern America,1,EUR,2024
ES,FALSE,KY,international,Southern America,1,EUR,2024
ES,FALSE,MY,international,Asia,1,EUR,2024
ES,FALSE,MZ,international,Africa,1,EUR,2024
ES,FALSE,PA,international,Southern America,1,EUR,2024
ES,FALSE,PK,international,Asia,1,EUR,2024
ES,FALSE,SG,international,Asia,1,EUR,2024
ES,FALSE,TC,international,Southern America,1,EUR,2024
ES,FALSE,UG,international,Africa,1,EUR,2024
ES,FALSE,VC,international,Southern America,1,EUR,2024
ES,FALSE,VI,international,Southern America,1,EUR,2024
ES,FALSE,ZW,international,Africa,1,EUR,2024
ES,TRUE,AW,international,Southern America,1,EUR,2024
ES,TRUE,BF,international,Africa,1,EUR,2024
ES,TRUE,BM,international,Southern America,1,EUR,2024
ES,TRUE,BW,international,Africa,1,EUR,2024
ES,TRUE,GD,international,Southern America,1,EUR,2024
ES,TRUE,GW,international,Africa,1,EUR,2024
ES,TRUE,MK,regional,Eurocontrol,1,EUR,2024
ES,TRUE,MO,international,China,1,EUR,2024
ES,TRUE,MY,international,Asia,1,EUR,2024
ES,TRUE,MZ,international,Africa,1,EUR,2024
ES,TRUE,NE,international,Africa,1,EUR,2024
ES,TRUE,SC,international,Africa,1,EUR,2024
ES,TRUE,TD,international,Africa,1,EUR,2024
ES,TRUE,TM,international,Asia,1,EUR,2024
ES,TRUE,VC,international,Southern America,1,EUR,2024
ES,TRUE,VI,international,Southern America,1,EUR,2024
FI,FALSE,BS,international,Southern America,1,EUR,2024
FI,FALSE,DZ,international,Africa,1,EUR,2024
FI,FALSE,GL,international,Northern America,1,EUR,2024
FI,FALSE,GW,international,Africa,1,EUR,2024
FI,FALSE,JO,international,Middle East,1,EUR,2024
FI,FALSE,MK,regional,Eurocontrol,1,EUR,2024
FI,FALSE,MV,international,Asia,1,EUR,2024
FI,FALSE,OM,international,Middle East,1,EUR,2024
FI,FALSE,PH,international,Asia,1,EUR,2024
FI,FALSE,PR,international,Southern America,1,EUR,2024
FI,FALSE,SC,international,Africa,1,EUR,2024
FI,FALSE,UZ,international,Asia,1,EUR,2024
FR,FALSE,AI,international,Southern America,1,EUR,2024
FR,FALSE,AR,international,Southern America,1,EUR,2024
FR,FALSE,BM,international,Southern America,1,EUR,2024
FR,FALSE,BN,international,Asia,1,EUR,2024
FR,FALSE,BO,international,Southern America,1,EUR,2024
FR,FALSE,BY,international,Asia,1,EUR,2024
FR,FALSE,BZ,international,Southern America,1,EUR,2024
FR,FALSE,CF,international,Africa,1,EUR,2024
FR,FALSE,CL,international,Southern America,1,EUR,2024
FR,FALSE,CR,international,Southern America,1,EUR,2024
FR,FALSE,EC,international,Southern America,1,EUR,2024
FR,FALSE,GD,international,Southern America,1,EUR,2024
FR,FALSE,GT,international,Southern America,1,EUR,2024
FR,FALSE,GY,international,Southern America,1,EUR,2024
FR,FALSE,ID,international,Asia,1,EUR,2024
FR,FALSE,IR,international,Middle East,1,EUR,2024
FR,FALSE,KM,international,Africa,1,EUR,2024
FR,FALSE,KN,international,Southern America,1,EUR,2024
FR,FALSE,LR,international,Africa,1,EUR,2024
FR,FALSE,MW,international,Africa,1,EUR,2024
FR,FALSE,MZ,international,Africa,1,EUR,2024
FR,FALSE,PE,international,Southern America,1,EUR,2024
FR,FALSE,PY,international,Southern America,1,EUR,2024
FR,FALSE,SV,international,Southern America,1,EUR,2024
FR,FALSE,TJ,international,Asia,1,EUR,2024
FR,TRUE,BS,international,Southern America,1,EUR,2024
FR,TRUE,DO,international,Southern America,1,EUR,2024
FR,TRUE,GW,international,Africa,1,EUR,2024
FR,TRUE,KH,international,Asia,1,EUR,2024
FR,TRUE,KZ,international,Asia,1,EUR,2024
FR,TRUE,PY,international,Southern America,1,EUR,2024
FR,TRUE,TT,international,Southern America,1,EUR,2024
FR,TRUE,XK,NA,NA,1,EUR,2024
GB,FALSE,BJ,international,Africa,1,EUR,2024
GB,FALSE,BN,international,Asia,1,EUR,2024
GB,FALSE,DJ,international,Africa,1,EUR,2024
GB,FALSE,GF,international,Southern America,1,EUR,2024
GB,FALSE,GQ,international,Africa,1,EUR,2024
GB,FALSE,GT,international,Southern America,1,EUR,2024
GB,FALSE,HT,international,Southern America,1,EUR,2024
GB,FALSE,ID,international,Asia,1,EUR,2024
GB,FALSE,LR,international,Africa,1,EUR,2024
GB,FALSE,ML,international,Africa,1,EUR,2024
GB,FALSE,MO,international,China,1,EUR,2024
GB,FALSE,MZ,international,Africa,1,EUR,2024
GB,FALSE,PA,international,Southern America,1,EUR,2024
GB,FALSE,PM,international,Northern America,1,EUR,2024
GB,FALSE,RE,international,Africa,1,EUR,2024
GB,FALSE,SR,international,Southern America,1,EUR,2024
GB,FALSE,ST,international,Africa,1,EUR,2024
GB,FALSE,TJ,international,Asia,1,EUR,2024
GB,FALSE,XF,NA,NA,1,EUR,2024
GB,TRUE,AN,NA,NA,1,EUR,2024
GB,TRUE,AR,international,Southern America,1,EUR,2024
GB,TRUE,CU,international,Southern America,1,EUR,2024
GB,TRUE,MD,regional,Eurocontrol,1,EUR,2024
GB,TRUE,SR,international,Southern America,1,EUR,2024
GE,FALSE,DJ,international,Africa,1,EUR,2024
GE,FALSE,FI,regional,Eurocontrol,1,EUR,2024
GE,FALSE,GM,international,Africa,1,EUR,2024
GE,FALSE,LK,international,Asia,1,EUR,2024
GE,FALSE,LY,international,Africa,1,EUR,2024
GE,FALSE,MK,regional,Eurocontrol,1,EUR,2024
GE,FALSE,MU,international,Africa,1,EUR,2024
GE,FALSE,MV,international,Asia,1,EUR,2024
GE,FALSE,NG,international,Africa,1,EUR,2024
GE,FALSE,OM,international,Middle East,1,EUR,2024
GE,FALSE,PH,international,Asia,1,EUR,2024
GE,FALSE,PT,regional,Eurocontrol,1,EUR,2024
GE,FALSE,SG,international,Asia,1,EUR,2024
GI,FALSE,AM,regional,Eurocontrol,1,EUR,2024
GI,FALSE,AT,regional,Eurocontrol,1,EUR,2024
GI,FALSE,AZ,international,Asia,1,EUR,2024
GI,FALSE,BE,regional,Eurocontrol,1,EUR,2024
GI,FALSE,CV,international,Africa,1,EUR,2024
GI,FALSE,CZ,regional,Eurocontrol,1,EUR,2024
GI,FALSE,DK,regional,Eurocontrol,1,EUR,2024
GI,FALSE,EG,international,Middle East,1,EUR,2024
GI,FALSE,IL,international,Middle East,1,EUR,2024
GI,FALSE,MD,regional,Eurocontrol,1,EUR,2024
GI,FALSE,ME,regional,Eurocontrol,1,EUR,2024
GI,FALSE,NG,international,Africa,1,EUR,2024
GI,FALSE,NO,regional,Eurocontrol,1,EUR,2024
GI,FALSE,QA,international,Middle East,1,EUR,2024
GI,FALSE,SA,international,Middle East,1,EUR,2024
GI,FALSE,SE,regional,Eurocontrol,1,EUR,2024
GI,FALSE,SK,regional,Eurocontrol,1,EUR,2024
GI,FALSE,TR,regional,Eurocontrol,1,EUR,2024
GI,FALSE,VG,international,Southern America,1,EUR,2024
GR,FALSE,BB,international,Southern America,1,EUR,2024
GR,FALSE,BJ,international,Africa,1,EUR,2024
GR,FALSE,BS,international,Southern America,1,EUR,2024
GR,FALSE,BW,international,Africa,1,EUR,2024
GR,FALSE,CV,international,Africa,1,EUR,2024
GR,FALSE,GN,international,Africa,1,EUR,2024
GR,FALSE,KG,international,Asia,1,EUR,2024
GR,FALSE,LR,international,Africa,1,EUR,2024
GR,FALSE,MU,international,Africa,1,EUR,2024
GR,FALSE,MX,international,Southern America,1,EUR,2024
GR,FALSE,MY,international,Asia,1,EUR,2024
GR,FALSE,MZ,international,Africa,1,EUR,2024
GR,FALSE,TC,international,Southern America,1,EUR,2024
GR,FALSE,TM,international,Asia,1,EUR,2024
GR,FALSE,VC,international,Southern America,1,EUR,2024
GR,FALSE,ZM,international,Africa,1,EUR,2024
HR,FALSE,CI,international,Africa,1,EUR,2024
HR,FALSE,DZ,international,Africa,1,EUR,2024
HR,FALSE,MX,international,Southern America,1,EUR,2024
HR,FALSE,OM,international,Middle East,1,EUR,2024
HR,FALSE,PK,international,Asia,1,EUR,2024
HR,FALSE,TZ,international,Africa,1,EUR,2024
HR,FALSE,VI,international,Southern America,1,EUR,2024
HU,FALSE,BB,international,Southern America,1,EUR,2024
HU,FALSE,BR,international,Southern America,1,EUR,2024
HU,FALSE,BW,international,Africa,1,EUR,2024
HU,FALSE,CG,international,Africa,1,EUR,2024
HU,FALSE,GD,international,Southern America,1,EUR,2024
HU,FALSE,GI,regional,Eurocontrol,1,EUR,2024
HU,FALSE,GL,international,Northern America,1,EUR,2024
HU,FALSE,GQ,international,Africa,1,EUR,2024
HU,FALSE,IR,international,Middle East,1,EUR,2024
HU,FALSE,JP,international,Asia,1,EUR,2024
HU,FALSE,KW,international,Middle East,1,EUR,2024
HU,FALSE,LY,international,Africa,1,EUR,2024
HU,FALSE,MN,international,Asia,1,EUR,2024
HU,FALSE,MY,international,Asia,1,EUR,2024
HU,FALSE,PH,international,Asia,1,EUR,2024
HU,FALSE,PK,international,Asia,1,EUR,2024
HU,FALSE,SG,international,Asia,1,EUR,2024
HU,FALSE,TD,international,Africa,1,EUR,2024
HU,FALSE,TJ,international,Asia,1,EUR,2024
HU,FALSE,TM,international,Asia,1,EUR,2024
IE,FALSE,AG,international,Southern America,1,EUR,2024
IE,FALSE,AI,international,Southern America,1,EUR,2024
IE,FALSE,BF,international,Africa,1,EUR,2024
IE,FALSE,CD,international,Africa,1,EUR,2024
IE,FALSE,CO,international,Southern America,1,EUR,2024
IE,FALSE,CU,international,Southern America,1,EUR,2024
IE,FALSE,CV,international,Africa,1,EUR,2024
IE,FALSE,DJ,international,Africa,1,EUR,2024
IE,FALSE,GH,international,Africa,1,EUR,2024
IE,FALSE,HK,international,China,1,EUR,2024
IE,FALSE,JM,international,Southern America,1,EUR,2024
IE,FALSE,LC,international,Southern America,1,EUR,2024
IE,FALSE,LY,international,Africa,1,EUR,2024
IE,FALSE,MK,regional,Eurocontrol,1,EUR,2024
IE,FALSE,PY,international,Southern America,1,EUR,2024
IE,FALSE,SG,international,Asia,1,EUR,2024
IE,FALSE,SR,international,Southern America,1,EUR,2024
IE,FALSE,TC,international,Southern America,1,EUR,2024
IE,FALSE,TZ,international,Africa,1,EUR,2024
IE,FALSE,XF,NA,NA,1,EUR,2024
IT,FALSE,CO,international,Southern America,1,EUR,2024
IT,FALSE,DM,international,Southern America,1,EUR,2024
IT,FALSE,GD,international,Southern America,1,EUR,2024
IT,FALSE,GT,international,Southern America,1,EUR,2024
IT,FALSE,GW,international,Africa,1,EUR,2024
IT,FALSE,KN,international,Southern America,1,EUR,2024
IT,FALSE,KY,international,Southern America,1,EUR,2024
IT,FALSE,LC,international,Southern America,1,EUR,2024
IT,FALSE,MN,international,Asia,1,EUR,2024
IT,FALSE,MO,international,China,1,EUR,2024
IT,FALSE,MY,international,Asia,1,EUR,2024
IT,FALSE,NA,NA,NA,1,EUR,2024
IT,FALSE,PY,international,Southern America,1,EUR,2024
IT,FALSE,SD,international,Africa,1,EUR,2024
IT,FALSE,SO,international,Africa,1,EUR,2024
IT,FALSE,UY,international,Southern America,1,EUR,2024
LT,FALSE,AZ,international,Asia,1,EUR,2024
LT,FALSE,BA,regional,Eurocontrol,1,EUR,2024
LT,FALSE,DJ,international,Africa,1,EUR,2024
LT,FALSE,IN,international,Asia,1,EUR,2024
LT,FALSE,KZ,international,Asia,1,EUR,2024
LT,FALSE,LY,international,Africa,1,EUR,2024
LT,FALSE,MV,international,Asia,1,EUR,2024
LT,FALSE,RU,international,Russia,1,EUR,2024
LT,FALSE,SA,international,Middle East,1,EUR,2024
LT,FALSE,TM,international,Asia,1,EUR,2024
LU,FALSE,AN,NA,NA,1,EUR,2024
LU,FALSE,BM,international,Southern America,1,EUR,2024
LU,FALSE,BS,international,Southern America,1,EUR,2024
LU,FALSE,DJ,international,Africa,1,EUR,2024
LU,FALSE,ET,international,Africa,1,EUR,2024
LU,FALSE,GH,international,Africa,1,EUR,2024
LU,FALSE,GI,regional,Eurocontrol,1,EUR,2024
LU,FALSE,GL,international,Northern America,1,EUR,2024
LU,FALSE,LY,international,Africa,1,EUR,2024
LU,FALSE,MD,regional,Eurocontrol,1,EUR,2024
LU,FALSE,ML,international,Africa,1,EUR,2024
LU,FALSE,MU,international,Africa,1,EUR,2024
LU,FALSE,MV,international,Asia,1,EUR,2024
LU,FALSE,UZ,international,Asia,1,EUR,2024
LV,FALSE,BA,regional,Eurocontrol,1,EUR,2024
LV,FALSE,CR,international,Southern America,1,EUR,2024
LV,FALSE,GI,regional,Eurocontrol,1,EUR,2024
LV,FALSE,IN,international,Asia,1,EUR,2024
LV,FALSE,LB,international,Middle East,1,EUR,2024
LV,FALSE,PK,international,Asia,1,EUR,2024
LV,FALSE,SN,NA,NA,1,EUR,2024
LV,FALSE,TD,international,Africa,1,EUR,2024
MD,FALSE,BA,regional,Eurocontrol,1,EUR,2024
MD,FALSE,FI,regional,Eurocontrol,1,EUR,2024
MD,FALSE,IN,international,Asia,1,EUR,2024
MD,FALSE,IS,international,Northern America,1,EUR,2024
MD,FALSE,KZ,international,Asia,1,EUR,2024
MD,FALSE,LY,international,Africa,1,EUR,2024
MD,FALSE,MA,international,Africa,1,EUR,2024
MD,FALSE,SA,international,Middle East,1,EUR,2024
MD,FALSE,NA,NA,NA,1,EUR,2024
ME,FALSE,BR,international,Southern America,1,EUR,2024
ME,FALSE,CA,international,Northern America,1,EUR,2024
ME,FALSE,HK,international,China,1,EUR,2024
ME,FALSE,KE,international,Africa,1,EUR,2024
ME,FALSE,LB,international,Middle East,1,EUR,2024
ME,FALSE,PH,international,Asia,1,EUR,2024
ME,FALSE,QA,international,Middle East,1,EUR,2024
ME,FALSE,VC,international,Southern America,1,EUR,2024
MK,FALSE,CA,international,Northern America,1,EUR,2024
MK,FALSE,FI,regional,Eurocontrol,1,EUR,2024
MK,FALSE,HK,international,China,1,EUR,2024
MK,FALSE,IE,regional,Eurocontrol,1,EUR,2024
MK,FALSE,IS,international,Northern America,1,EUR,2024
MK,FALSE,KW,international,Middle East,1,EUR,2024
MK,FALSE,MD,regional,Eurocontrol,1,EUR,2024
MK,FALSE,PT,regional,Eurocontrol,1,EUR,2024
MT,FALSE,AG,international,Southern America,1,EUR,2024
MT,FALSE,AO,international,Africa,1,EUR,2024
MT,FALSE,AR,international,Southern America,1,EUR,2024
MT,FALSE,BR,international,Southern America,1,EUR,2024
MT,FALSE,CI,international,Africa,1,EUR,2024
MT,FALSE,DJ,international,Africa,1,EUR,2024
MT,FALSE,IQ,international,Middle East,1,EUR,2024
MT,FALSE,JP,international,Asia,1,EUR,2024
MT,FALSE,KE,international,Africa,1,EUR,2024
MT,FALSE,LR,international,Africa,1,EUR,2024
MT,FALSE,MY,international,Asia,1,EUR,2024
MT,FALSE,PR,international,Southern America,1,EUR,2024
MT,FALSE,RW,international,Africa,1,EUR,2024
MT,FALSE,SD,international,Africa,1,EUR,2024
MT,FALSE,SL,international,Africa,1,EUR,2024
MT,FALSE,TD,international,Africa,1,EUR,2024
MT,FALSE,TG,international,Africa,1,EUR,2024
MT,FALSE,TH,international,Asia,1,EUR,2024
MT,FALSE,UZ,international,Asia,1,EUR,2024
MT,FALSE,VN,international,Asia,1,EUR,2024
MT,FALSE,ZA,international,Africa,1,EUR,2024
MT,FALSE,ZM,international,Africa,1,EUR,2024
MT,FALSE,ZW,international,Africa,1,EUR,2024
NL,FALSE,AG,international,Southern America,1,EUR,2024
NL,FALSE,DZ,international,Africa,1,EUR,2024
NL,FALSE,GE,regional,Eurocontrol,1,EUR,2024
NL,FALSE,GL,international,Northern America,1,EUR,2024
NL,FALSE,GQ,international,Africa,1,EUR,2024
NL,FALSE,KW,international,Middle East,1,EUR,2024
NL,FALSE,KZ,international,Asia,1,EUR,2024
NL,FALSE,SN,NA,NA,1,EUR,2024
NL,FALSE,TT,international,Southern America,1,EUR,2024
NL,FALSE,VC,international,Southern America,1,EUR,2024
NL,FALSE,VI,international,Southern America,1,EUR,2024
NL,TRUE,AM,regional,Eurocontrol,1,EUR,2024
NL,TRUE,BM,international,Southern America,1,EUR,2024
NL,TRUE,CI,international,Africa,1,EUR,2024
NL,TRUE,CM,international,Africa,1,EUR,2024
NL,TRUE,DZ,international,Africa,1,EUR,2024
NL,TRUE,MR,international,Africa,1,EUR,2024
NL,TRUE,MV,international,Asia,1,EUR,2024
NL,TRUE,MZ,international,Africa,1,EUR,2024
NL,TRUE,PK,international,Asia,1,EUR,2024
NL,TRUE,TT,international,Southern America,1,EUR,2024
NL,TRUE,UZ,international,Asia,1,EUR,2024
NL,TRUE,VC,international,Southern America,1,EUR,2024
NL,TRUE,VE,international,Southern America,1,EUR,2024
NL,TRUE,ZW,international,Africa,1,EUR,2024
NO,FALSE,AU,international,Asia,1,EUR,2024
NO,FALSE,BD,international,Asia,1,EUR,2024
NO,FALSE,BR,international,Southern America,1,EUR,2024
NO,FALSE,CO,international,Southern America,1,EUR,2024
NO,FALSE,IQ,international,Middle East,1,EUR,2024
NO,FALSE,MV,international,Asia,1,EUR,2024
NO,FALSE,MY,international,Asia,1,EUR,2024
NO,FALSE,TN,international,Africa,1,EUR,2024
NO,FALSE,TZ,international,Africa,1,EUR,2024
NO,FALSE,UZ,international,Asia,1,EUR,2024
NO,FALSE,VC,international,Southern America,1,EUR,2024
NO,FALSE,ZA,international,Africa,1,EUR,2024
PL,FALSE,AG,international,Southern America,1,EUR,2024
PL,FALSE,BD,international,Asia,1,EUR,2024
PL,FALSE,DJ,international,Africa,1,EUR,2024
PL,FALSE,GL,international,Northern America,1,EUR,2024
PL,FALSE,KH,international,Asia,1,EUR,2024
PL,FALSE,KY,international,Southern America,1,EUR,2024
PL,FALSE,SG,international,Asia,1,EUR,2024
PL,FALSE,TW,international,Asia,1,EUR,2024
PL,FALSE,UG,international,Africa,1,EUR,2024
PL,FALSE,ZW,international,Africa,1,EUR,2024
PT,FALSE,AI,international,Southern America,1,EUR,2024
PT,FALSE,AR,international,Southern America,1,EUR,2024
PT,FALSE,AW,international,Southern America,1,EUR,2024
PT,FALSE,CF,international,Africa,1,EUR,2024
PT,FALSE,CM,international,Africa,1,EUR,2024
PT,FALSE,CR,international,Southern America,1,EUR,2024
PT,FALSE,CU,international,Southern America,1,EUR,2024
PT,FALSE,ET,international,Africa,1,EUR,2024
PT,FALSE,GE,regional,Eurocontrol,1,EUR,2024
PT,FALSE,GF,international,Southern America,1,EUR,2024
PT,FALSE,GN,international,Africa,1,EUR,2024
PT,FALSE,GY,international,Southern America,1,EUR,2024
PT,FALSE,IN,international,Asia,1,EUR,2024
PT,FALSE,KN,international,Southern America,1,EUR,2024
PT,FALSE,KZ,international,Asia,1,EUR,2024
PT,FALSE,LK,international,Asia,1,EUR,2024
PT,FALSE,LY,international,Africa,1,EUR,2024
PT,FALSE,MD,regional,Eurocontrol,1,EUR,2024
PT,FALSE,MK,regional,Eurocontrol,1,EUR,2024
PT,FALSE,MV,international,Asia,1,EUR,2024
PT,FALSE,NE,international,Africa,1,EUR,2024
PT,FALSE,OM,international,Middle East,1,EUR,2024
PT,FALSE,PE,international,Southern America,1,EUR,2024
PT,FALSE,SH,international,Africa,1,EUR,2024
PT,FALSE,SR,international,Southern America,1,EUR,2024
PT,FALSE,SV,international,Southern America,1,EUR,2024
PT,FALSE,TD,international,Africa,1,EUR,2024
PT,FALSE,TG,international,Africa,1,EUR,2024
PT,FALSE,VG,international,Southern America,1,EUR,2024
PT,FALSE,ZM,international,Africa,1,EUR,2024
PT,TRUE,AG,international,Southern America,1,EUR,2024
PT,TRUE,AN,NA,NA,1,EUR,2024
PT,TRUE,BA,regional,Eurocontrol,1,EUR,2024
PT,TRUE,CI,international,Africa,1,EUR,2024
PT,TRUE,ET,international,Africa,1,EUR,2024
PT,TRUE,JM,international,Southern America,1,EUR,2024
PT,TRUE,KY,international,Southern America,1,EUR,2024
PT,TRUE,KZ,international,Asia,1,EUR,2024
PT,TRUE,LR,international,Africa,1,EUR,2024
PT,TRUE,PA,international,Southern America,1,EUR,2024
PT,TRUE,PE,international,Southern America,1,EUR,2024
PT,TRUE,PR,international,Southern America,1,EUR,2024
PT,TRUE,RW,international,Africa,1,EUR,2024
PT,TRUE,SC,international,Africa,1,EUR,2024
PT,TRUE,TH,international,Asia,1,EUR,2024
RO,FALSE,AO,international,Africa,1,EUR,2024
RO,FALSE,BR,international,Southern America,1,EUR,2024
RO,FALSE,CA,international,Northern America,1,EUR,2024
RO,FALSE,CN,international,China,1,EUR,2024
RO,FALSE,JP,international,Asia,1,EUR,2024
RO,FALSE,KG,international,Asia,1,EUR,2024
RO,FALSE,KR,international,Asia,1,EUR,2024
RO,FALSE,LK,international,Asia,1,EUR,2024
RO,FALSE,MZ,international,Africa,1,EUR,2024
RO,FALSE,NA,NA,NA,1,EUR,2024
RO,FALSE,PH,international,Asia,1,EUR,2024
RO,FALSE,SG,international,Asia,1,EUR,2024
RO,FALSE,TJ,international,Asia,1,EUR,2024
RO,FALSE,VN,international,Asia,1,EUR,2024
RS,FALSE,AG,international,Southern America,1,EUR,2024
RS,FALSE,AO,international,Africa,1,EUR,2024
RS,FALSE,BB,international,Southern America,1,EUR,2024
RS,FALSE,BR,international,Southern America,1,EUR,2024
RS,FALSE,BY,international,Asia,1,EUR,2024
RS,FALSE,CU,international,Southern America,1,EUR,2024
RS,FALSE,DJ,international,Africa,1,EUR,2024
RS,FALSE,ET,international,Africa,1,EUR,2024
RS,FALSE,GA,international,Africa,1,EUR,2024
RS,FALSE,HK,international,China,1,EUR,2024
RS,FALSE,KE,international,Africa,1,EUR,2024
RS,FALSE,KW,international,Middle East,1,EUR,2024
RS,FALSE,NG,international,Africa,1,EUR,2024
RS,FALSE,SG,international,Asia,1,EUR,2024
RS,FALSE,UG,international,Africa,1,EUR,2024
RS,FALSE,VE,international,Southern America,1,EUR,2024
SE,FALSE,BB,international,Southern America,1,EUR,2024
SE,FALSE,CO,international,Southern America,1,EUR,2024
SE,FALSE,DO,international,Southern America,1,EUR,2024
SE,FALSE,GI,regional,Eurocontrol,1,EUR,2024
SE,FALSE,HN,international,Southern America,1,EUR,2024
SE,FALSE,IN,international,Asia,1,EUR,2024
SE,FALSE,KG,international,Asia,1,EUR,2024
SE,FALSE,KZ,international,Asia,1,EUR,2024
SE,FALSE,NA,NA,NA,1,EUR,2024
SE,FALSE,OM,international,Middle East,1,EUR,2024
