ICAO,DATE,PHASE,MVTS,TXXT,ADD_TIME,AVG_ADD_TIME
LPPT,2023-07-20,TXIT,38,2244.5166666666664,90.44999999999999,2.3802631578947366
LPPT,2023-07-20,TXOT,17,4537.4000000000005,73.15,4.302941176470589
LPPT,2023-07-21,TXIT,34,1927.4999999999984,57.95,1.7044117647058825
LPPT,2023-07-21,TXOT,12,4370.949999999997,42.06666666666667,3.505555555555556
LPPT,2023-07-22,TXIT,28,2023.4166666666665,55.6,1.9857142857142858
LPPT,2023-07-22,TXOT,8,4188.550000000005,61.43333333333334,7.679166666666667
LPPT,2023-07-23,TXIT,33,2018.183333333334,49.866666666666674,1.5111111111111113
LPPT,2023-07-23,TXOT,13,4235.466666666668,61.48333333333334,4.7294871794871804
LPPT,2023-07-24,TXIT,26,2131.750000000001,57.916666666666664,2.2275641025641026
LPPT,2023-07-24,TXOT,9,4152.166666666668,40.300000000000004,4.477777777777778
LPPT,2023-07-25,TXIT,31,2048.316666666666,63.31666666666666,2.04247311827957
LPPT,2023-07-25,TXOT,10,4323.283333333332,25.016666666666673,2.5016666666666674
LPPT,2023-07-26,TXIT,44,2271.4333333333343,96.56666666666668,2.19469696969697
LPPT,2023-07-26,TXOT,17,4685.949999999998,100.71666666666668,5.92450980392157
LPPT,2023-07-27,TXIT,33,2335.5499999999984,87.06666666666668,2.6383838383838385
LPPT,2023-07-27,TXOT,9,4510.4333333333325,64.05,7.116666666666666
LPPT,2023-07-28,TXIT,28,2562.983333333333,66.55000000000001,2.3767857142857145
LPPT,2023-07-28,TXOT,13,4965.7000000000035,89.85000000000001,6.911538461538462
LPPT,2023-07-29,TXIT,30,2268.2999999999993,65.30000000000001,2.176666666666667
LPPT,2023-07-29,TXOT,10,4364.133333333334,49.03333333333333,4.903333333333333
LPPT,2023-07-30,TXIT,28,2134.166666666667,54.23333333333334,1.9369047619047621
LPPT,2023-07-30,TXOT,12,4672.399999999998,73.45,6.120833333333334
LPPT,2023-07-31,TXIT,33,2191.983333333333,75.83333333333333,2.297979797979798
LPPT,2023-07-31,TXOT,20,4249.366666666668,126.46666666666665,6.323333333333332
LPPT,2023-08-01,TXIT,32,2141.383333333334,82.13333333333335,2.5666666666666673
LPPT,2023-08-01,TXOT,13,4637.250000000001,64.76666666666668,4.982051282051283
LPPT,2023-08-02,TXIT,36,2268.9833333333327,98.80000000000001,2.744444444444445
LPPT,2023-08-02,TXOT,13,4641.283333333332,50.41666666666667,3.8782051282051286
LPPT,2023-08-03,TXIT,36,2197.55,62.83333333333334,1.7453703703703707
LPPT,2023-08-03,TXOT,12,4838.833333333334,89.05,7.420833333333333
LPPT,2023-08-04,TXIT,26,1967.4499999999996,35.53333333333333,1.3666666666666667
LPPT,2023-08-04,TXOT,10,4416.866666666665,53.433333333333344,5.343333333333335
LPPT,2023-08-05,TXIT,34,2227.433333333332,89.35,2.6279411764705882
LPPT,2023-08-05,TXOT,12,4798.083333333334,71.53333333333333,5.961111111111111
LPPT,2023-08-06,TXIT,33,2148.033333333334,68.10000000000001,2.063636363636364
LPPT,2023-08-06,TXOT,16,4797.833333333334,75.33333333333334,4.708333333333334
LPPT,2023-08-07,TXIT,32,1935.7833333333335,41.31666666666668,1.2911458333333337
LPPT,2023-08-07,TXOT,14,4936.966666666667,98.9,7.064285714285715
LPPT,2023-08-08,TXIT,31,2087.266666666668,46.300000000000004,1.4935483870967743
LPPT,2023-08-08,TXOT,12,4965.833333333332,54.483333333333334,4.540277777777778
LPPT,2023-08-09,TXIT,36,1998.9000000000008,45.233333333333334,1.2564814814814815
LPPT,2023-08-09,TXOT,10,4941.400000000004,20.333333333333343,2.033333333333334
LPPT,2023-08-10,TXIT,37,2173.4666666666667,55.20000000000001,1.4918918918918922
LPPT,2023-08-10,TXOT,15,4377.833333333333,37.75000000000001,2.516666666666667
LPPT,2023-08-11,TXIT,30,2037.6833333333336,61.11666666666666,2.037222222222222
LPPT,2023-08-11,TXOT,9,4577.533333333332,38.41666666666667,4.268518518518519
LPPT,2023-08-12,TXIT,31,2122.583333333333,71.25,2.2983870967741935
LPPT,2023-08-12,TXOT,13,4475.633333333336,56.83333333333334,4.371794871794872
LPPT,2023-08-13,TXIT,32,2263.783333333332,65.45000000000002,2.0453125000000005
LPPT,2023-08-13,TXOT,15,4629.283333333336,72.91666666666669,4.8611111111111125
LPPT,2023-08-14,TXIT,31,2161.666666666666,52.666666666666664,1.6989247311827955
LPPT,2023-08-14,TXOT,13,4466.533333333329,55.050000000000004,4.234615384615385
LPPT,2023-08-15,TXIT,31,2064.716666666667,70.83333333333333,2.2849462365591395
LPPT,2023-08-15,TXOT,15,4354.916666666669,88.43333333333334,5.895555555555556
LPPT,2023-08-16,TXIT,38,2251.333333333333,64.50000000000001,1.6973684210526319
LPPT,2023-08-16,TXOT,17,4961.466666666665,125.85000000000002,7.4029411764705895
LPPT,2023-08-17,TXIT,30,2191.749999999999,74.4,2.48
LPPT,2023-08-17,TXOT,13,4417.750000000002,26.01666666666668,2.001282051282052
LPPT,2023-08-18,TXIT,32,1961.2333333333333,31.616666666666667,0.9880208333333333
LPPT,2023-08-18,TXOT,13,5369.9000000000015,52.30000000000001,4.023076923076924
LPPT,2023-08-19,TXIT,30,2136.9166666666656,57.88333333333335,1.929444444444445
LPPT,2023-08-19,TXOT,15,4579.6,39.33333333333334,2.6222222222222227
LPPT,2023-08-20,TXIT,39,2184.3500000000004,85.25000000000001,2.185897435897436
LPPT,2023-08-20,TXOT,13,4717.3499999999985,44.15000000000001,3.396153846153847
LPPT,2023-08-21,TXIT,32,2123.7833333333333,59.21666666666667,1.8505208333333334
LPPT,2023-08-21,TXOT,11,4310.133333333334,60.78333333333334,5.525757575757576
LPPT,2023-08-22,TXIT,30,2155.233333333333,52.949999999999996,1.765
LPPT,2023-08-22,TXOT,14,5073.316666666672,84.70000000000002,6.050000000000002
LPPT,2023-08-23,TXIT,30,2014.0833333333321,75.68333333333335,2.5227777777777782
LPPT,2023-08-23,TXOT,10,4814.383333333337,24.650000000000006,2.4650000000000007
LPPT,2023-08-24,TXIT,31,2148.0999999999995,91.06666666666668,2.937634408602151
LPPT,2023-08-24,TXOT,7,4447.08333333333,13.400000000000006,1.914285714285715
LPPT,2023-08-25,TXIT,33,2114.2333333333327,91.23333333333332,2.7646464646464644
LPPT,2023-08-25,TXOT,13,4470.616666666667,42.50000000000001,3.2692307692307696
LPPT,2023-08-26,TXIT,32,2076.633333333333,57.699999999999996,1.8031249999999999
LPPT,2023-08-26,TXOT,10,4539.1833333333325,32.98333333333334,3.2983333333333342
LPPT,2023-08-27,TXIT,28,2243.1833333333334,72.58333333333331,2.592261904761904
LPPT,2023-08-27,TXOT,14,4823.066666666666,75.41666666666667,5.386904761904762
LPPT,2023-08-28,TXIT,31,2106.3166666666666,68,2.193548387096774
LPPT,2023-08-28,TXOT,10,4143.1,10.700000000000005,1.0700000000000005
LPPT,2023-08-29,TXIT,26,2187.016666666668,66.96666666666667,2.575641025641026
LPPT,2023-08-29,TXOT,8,4466.1166666666695,26.53333333333334,3.3166666666666673
LPPT,2023-08-30,TXIT,33,2212.7166666666685,60.81666666666667,1.842929292929293
LPPT,2023-08-30,TXOT,14,4747.433333333339,89.81666666666669,6.415476190476192
LPPT,2023-08-31,TXIT,29,2231.0166666666664,74.91666666666667,2.5833333333333335
LPPT,2023-08-31,TXOT,8,4536.916666666669,11.866666666666669,1.4833333333333336
LPPT,2023-09-01,TXIT,31,2273.349999999999,116.01666666666667,3.74247311827957
LPPT,2023-09-01,TXOT,19,4687.46666666667,126.11666666666667,6.637719298245615
LPPT,2023-09-02,TXIT,31,2085.15,64.5,2.0806451612903225
LPPT,2023-09-02,TXOT,12,4427.116666666666,73.75,6.145833333333333
LPPT,2023-09-03,TXIT,27,2108.45,36.333333333333336,1.345679012345679
LPPT,2023-09-03,TXOT,13,4920.6666666666615,86.69999999999999,6.669230769230769
LPPT,2023-09-04,TXIT,35,2165.8333333333344,47.13333333333334,1.346666666666667
LPPT,2023-09-04,TXOT,9,5429.166666666665,52.300000000000004,5.811111111111112
LPPT,2023-09-05,TXIT,30,2336.8166666666652,27.20000000000001,0.906666666666667
LPPT,2023-09-05,TXOT,16,5411.166666666668,97.8,6.1125
LPPT,2023-09-06,TXIT,30,1843.3833333333325,47.433333333333344,1.5811111111111116
LPPT,2023-09-06,TXOT,14,5051.066666666668,64.61666666666667,4.615476190476191
LPPT,2023-09-07,TXIT,32,2229.2333333333345,39.10000000000001,1.2218750000000003
LPPT,2023-09-07,TXOT,15,5324.5499999999965,76.53333333333335,5.102222222222223
LPPT,2023-09-08,TXIT,26,1973.2000000000003,61.35000000000001,2.359615384615385
LPPT,2023-09-08,TXOT,13,5262.716666666669,92.46666666666668,7.112820512820514
LPPT,2023-09-09,TXIT,39,2216.3499999999985,59.3,1.5205128205128204
LPPT,2023-09-09,TXOT,17,5679.433333333336,141.05,8.297058823529412
LPPT,2023-09-10,TXIT,34,2101.6333333333337,54.183333333333344,1.5936274509803925
LPPT,2023-09-10,TXOT,12,5284.349999999998,64.11666666666669,5.343055555555558
LPPT,2023-09-11,TXIT,36,2317.4666666666662,92.03333333333333,2.5564814814814816
LPPT,2023-09-11,TXOT,15,4954.916666666665,92.39999999999999,6.159999999999999
LPPT,2023-09-12,TXIT,35,2174.65,89.20000000000003,2.5485714285714294
LPPT,2023-09-12,TXOT,12,4695.450000000001,130.4,10.866666666666667
LPPT,2023-09-13,TXIT,34,2132.8499999999995,57.58333333333333,1.693627450980392
LPPT,2023-09-13,TXOT,14,4422.600000000001,45.90000000000003,3.2785714285714307
LPPT,2023-09-14,TXIT,30,2112.9166666666674,53.083333333333336,1.7694444444444446
LPPT,2023-09-14,TXOT,12,4443.166666666665,31.733333333333338,2.644444444444445
LPPT,2023-09-15,TXIT,31,2003.3833333333328,54.31666666666666,1.7521505376344084
LPPT,2023-09-15,TXOT,11,4981.800000000002,72.83333333333333,6.621212121212121
LPPT,2023-09-16,TXIT,31,1981.9833333333333,26.75,0.8629032258064516
LPPT,2023-09-16,TXOT,14,5603.799999999995,119.73333333333335,8.552380952380954
LPPT,2023-09-17,TXIT,25,1971.2999999999993,17.56666666666667,0.7026666666666668
LPPT,2023-09-17,TXOT,9,5442.75,55.2,6.133333333333334
LPPT,2023-09-18,TXIT,36,1979.8666666666672,73.13333333333335,2.031481481481482
LPPT,2023-09-18,TXOT,12,4897.399999999997,63.650000000000006,5.304166666666667
LPPT,2023-09-19,TXIT,28,2074.2000000000003,53.81666666666668,1.9220238095238098
LPPT,2023-09-19,TXOT,9,3965.666666666665,1.366666666666669,0.1518518518518521
LPPT,2023-09-20,TXIT,32,1915.716666666667,65.73333333333335,2.054166666666667
LPPT,2023-09-20,TXOT,8,4885.0166666666655,39.199999999999996,4.8999999999999995
LPPT,2023-09-21,TXIT,26,2138.6666666666647,42.75000000000001,1.6442307692307696
LPPT,2023-09-21,TXOT,6,4361.7666666666655,12.783333333333335,2.130555555555556
LPPT,2023-09-22,TXIT,35,2060.0166666666655,64.11666666666666,1.8319047619047617
LPPT,2023-09-22,TXOT,11,4387.550000000004,45.50000000000001,4.136363636363637
LPPT,2023-09-23,TXIT,25,2100.5166666666646,68,2.72
LPPT,2023-09-23,TXOT,17,4589.6,156.50000000000003,9.205882352941178
LPPT,2023-09-24,TXIT,30,2131.3166666666666,69.61666666666666,2.3205555555555555
LPPT,2023-09-24,TXOT,15,4419.116666666668,74.95,4.996666666666667
LPPT,2023-09-25,TXIT,34,2116.3833333333337,44.683333333333344,1.31421568627451
LPPT,2023-09-25,TXOT,13,4280.749999999999,58.53333333333333,4.5025641025641026
LPPT,2023-09-26,TXIT,28,2458.783333333334,79.53333333333335,2.840476190476191
LPPT,2023-09-26,TXOT,13,4376.249999999997,74.75,5.75
LPPT,2023-09-27,TXIT,33,2269.6499999999987,83.4,2.5272727272727273
LPPT,2023-09-27,TXOT,15,4576.9000000000005,72.68333333333334,4.845555555555555
LPPT,2023-09-28,TXIT,29,2080.8666666666654,58.63333333333333,2.02183908045977
LPPT,2023-09-28,TXOT,10,4586.983333333332,38.26666666666667,3.826666666666667
LPPT,2023-09-29,TXIT,36,2131.6499999999983,102.75,2.8541666666666665
LPPT,2023-09-29,TXOT,13,4569.883333333335,55.016666666666666,4.232051282051282
LPPT,2023-09-30,TXIT,30,2313.3999999999983,85.13333333333335,2.8377777777777786
LPPT,2023-09-30,TXOT,9,4402.733333333334,45.38333333333334,5.042592592592594
LPPT,2023-10-01,TXIT,37,2144.3000000000006,47.60000000000001,1.2864864864864867
LPPT,2023-10-01,TXOT,14,4926.583333333334,100.60000000000001,7.185714285714286
LPPT,2023-10-02,TXIT,28,1989.25,49.68333333333334,1.774404761904762
LPPT,2023-10-02,TXOT,7,4695.333333333333,20.53333333333334,2.933333333333334
LPPT,2023-10-03,TXIT,33,2149.3166666666652,71.31666666666666,2.161111111111111
LPPT,2023-10-03,TXOT,17,4606.633333333333,187.9666666666667,11.05686274509804
LPPT,2023-10-04,TXIT,33,2109.2999999999997,53.33333333333334,1.6161616161616164
LPPT,2023-10-04,TXOT,11,4588.883333333333,63.70000000000001,5.790909090909092
LPPT,2023-10-05,TXIT,29,2004.3166666666677,52.866666666666674,1.8229885057471267
LPPT,2023-10-05,TXOT,11,4547.750000000001,50.06666666666666,4.551515151515151
LPPT,2023-10-06,TXIT,32,1920.0999999999983,56.15,1.7546875
LPPT,2023-10-06,TXOT,18,4706.049999999996,108.36666666666667,6.020370370370371
LPPT,2023-10-07,TXIT,41,1985.7666666666657,36.866666666666674,0.8991869918699189
LPPT,2023-10-07,TXOT,14,4796.433333333333,71.93333333333334,5.1380952380952385
LPPT,2023-10-08,TXIT,32,2093.049999999999,58.88333333333334,1.8401041666666669
LPPT,2023-10-08,TXOT,17,4417.166666666663,65.85000000000001,3.8735294117647063
LPPT,2023-10-09,TXIT,33,2075.266666666666,44.16666666666667,1.3383838383838385
LPPT,2023-10-09,TXOT,16,4321.866666666669,101.73333333333335,6.358333333333334
LPPT,2023-10-10,TXIT,31,1939.549999999999,47.13333333333334,1.520430107526882
LPPT,2023-10-10,TXOT,15,4382.483333333332,108.68333333333335,7.245555555555557
LPPT,2023-10-11,TXIT,38,2005.9,81.33333333333334,2.140350877192983
LPPT,2023-10-11,TXOT,16,4785.933333333336,85.9,5.36875
LPPT,2023-10-12,TXIT,40,1973.3166666666673,50.98333333333333,1.2745833333333332
LPPT,2023-10-12,TXOT,19,4802.249999999998,138.53333333333333,7.291228070175438
LPPT,2023-10-13,TXIT,38,1857.7166666666656,49.433333333333344,1.3008771929824565
LPPT,2023-10-13,TXOT,18,4969.133333333333,106.96666666666668,5.942592592592593
LPPT,2023-10-14,TXIT,32,2111.8666666666654,57.21666666666668,1.7880208333333338
LPPT,2023-10-14,TXOT,11,4471.483333333332,36.38333333333334,3.307575757575758
LPPT,2023-10-15,TXIT,33,2111.5499999999993,78,2.3636363636363638
LPPT,2023-10-15,TXOT,15,5418.916666666666,127.38333333333335,8.492222222222223
LPPT,2023-10-16,TXIT,36,2076.5666666666657,70.38333333333334,1.9550925925925928
LPPT,2023-10-16,TXOT,18,5590.733333333335,145.0666666666667,8.05925925925926
LPPT,2023-10-17,TXIT,24,2283.4833333333345,62.883333333333326,2.6201388888888886
LPPT,2023-10-17,TXOT,14,5536.0166666666755,124.73333333333333,8.90952380952381
LPPT,2023-10-18,TXIT,31,1934.0999999999988,66.75,2.153225806451613
LPPT,2023-10-18,TXOT,7,4972.200000000003,63.93333333333334,9.133333333333335
LPPT,2023-10-19,TXIT,25,2028.5499999999986,64.81666666666665,2.592666666666666
LPPT,2023-10-19,TXOT,10,5256.783333333334,77.41666666666667,7.741666666666667
LPPT,2023-10-20,TXIT,37,2109.233333333334,94.80000000000003,2.5621621621621626
LPPT,2023-10-20,TXOT,13,4466.483333333334,42.533333333333346,3.2717948717948726
LPPT,2023-10-21,TXIT,27,2131.2,63.35000000000001,2.3462962962962965
LPPT,2023-10-21,TXOT,10,4852.800000000006,57.7,5.7700000000000005
LPPT,2023-10-22,TXIT,33,2154.7166666666667,91.03333333333335,2.758585858585859
LPPT,2023-10-22,TXOT,13,4581.349999999998,78.15,6.011538461538462
LPPT,2023-10-23,TXIT,36,2144.366666666667,65.35000000000001,1.815277777777778
LPPT,2023-10-23,TXOT,12,4181.483333333334,50.083333333333336,4.173611111111112
LPPT,2023-10-24,TXIT,28,1950.9666666666665,44.266666666666666,1.5809523809523809
LPPT,2023-10-24,TXOT,9,5257.316666666668,40.05000000000001,4.450000000000001
LPPT,2023-10-25,TXIT,31,2002.9833333333318,50.46666666666667,1.6279569892473118
LPPT,2023-10-25,TXOT,13,5370.083333333336,75.13333333333334,5.77948717948718
LPPT,2023-10-26,TXIT,32,1998.166666666667,59.93333333333335,1.8729166666666672
LPPT,2023-10-26,TXOT,13,5084.3,117.25,9.01923076923077
LPPT,2023-10-27,TXIT,29,1817.7666666666662,36.70000000000001,1.2655172413793108
LPPT,2023-10-27,TXOT,19,5207.616666666665,132.89999999999998,6.994736842105262
LPPT,2023-10-28,TXIT,23,1832.8499999999992,37.616666666666674,1.6355072463768119
LPPT,2023-10-28,TXOT,12,5179.433333333334,97.25,8.104166666666666
LPPT,2023-10-29,TXIT,28,1671.533333333333,25.116666666666667,0.8970238095238096
LPPT,2023-10-29,TXOT,12,4748.5666666666675,77.58333333333334,6.465277777777779
LPPT,2023-10-30,TXIT,27,1746.7000000000007,38.28333333333334,1.4179012345679014
LPPT,2023-10-30,TXOT,8,4459.9333333333325,43.083333333333336,5.385416666666667
LPPT,2023-10-31,TXIT,26,1678.0166666666664,42.58333333333333,1.6378205128205126
LPPT,2023-10-31,TXOT,11,4118.066666666668,93.78333333333333,8.525757575757575
LPPT,2023-11-01,TXIT,24,1589.8,20.850000000000005,0.8687500000000002
LPPT,2023-11-01,TXOT,6,4467.316666666664,33.583333333333336,5.597222222222222
LPPT,2023-11-02,TXIT,25,1842.5666666666673,46.199999999999996,1.8479999999999999
LPPT,2023-11-02,TXOT,9,4541.899999999998,41.56666666666667,4.618518518518519
LPPT,2023-11-03,TXIT,29,1696.1499999999999,38.38333333333334,1.3235632183908048
LPPT,2023-11-03,TXOT,8,4395.000000000001,15.36666666666667,1.9208333333333338
LPPT,2023-11-04,TXIT,27,1603.7833333333338,31.3,1.1592592592592592
LPPT,2023-11-04,TXOT,9,4637.683333333335,53.91666666666667,5.990740740740741
LPPT,2023-11-05,TXIT,24,1966.483333333334,52.333333333333336,2.180555555555556
LPPT,2023-11-05,TXOT,9,4152.933333333333,24.983333333333338,2.7759259259259266
LPPT,2023-11-06,TXIT,30,1919.7166666666667,58.96666666666667,1.9655555555555557
LPPT,2023-11-06,TXOT,9,3856.4333333333334,21.08333333333334,2.3425925925925934
LPPT,2023-11-07,TXIT,23,1649.466666666667,46.916666666666664,2.039855072463768
LPPT,2023-11-07,TXOT,9,3994.5499999999997,78.61666666666667,8.735185185185186
LPPT,2023-11-08,TXIT,28,1556.2166666666658,68.13333333333334,2.4333333333333336
LPPT,2023-11-08,TXOT,12,4378.266666666667,122.51666666666667,10.209722222222222
LPPT,2023-11-09,TXIT,23,1922.3166666666657,51.40000000000002,2.234782608695653
LPPT,2023-11-09,TXOT,7,4038.4333333333316,20.31666666666667,2.9023809523809527
LPPT,2023-11-10,TXIT,27,1664.7666666666662,24.683333333333326,0.9141975308641973
LPPT,2023-11-10,TXOT,15,5117.716666666667,106.96666666666667,7.131111111111111
LPPT,2023-11-11,TXIT,23,1564.3499999999997,27.750000000000007,1.206521739130435
LPPT,2023-11-11,TXOT,7,4129.733333333335,32.650000000000006,4.6642857142857155
LPPT,2023-11-12,TXIT,26,1672.8333333333342,34.45,1.3250000000000002
LPPT,2023-11-12,TXOT,9,4595.91666666667,37.51666666666667,4.168518518518519
LPPT,2023-11-13,TXIT,24,1595.3833333333325,37.416666666666664,1.5590277777777777
LPPT,2023-11-13,TXOT,10,4280.6,41.7,4.17
LPPT,2023-11-14,TXIT,29,1675.5166666666653,56.30000000000001,1.941379310344828
LPPT,2023-11-14,TXOT,13,3626.4500000000016,140.8166666666667,10.832051282051284
LPPT,2023-11-15,TXIT,26,1579.0666666666668,61.98333333333335,2.3839743589743594
LPPT,2023-11-15,TXOT,11,3510.6499999999987,63.71666666666666,5.792424242424242
LPPT,2023-11-16,TXIT,32,1865.0500000000002,81.53333333333333,2.5479166666666666
LPPT,2023-11-16,TXOT,14,4111.216666666667,89.15,6.367857142857143
LPPT,2023-11-17,TXIT,31,1928.4999999999995,79.36666666666667,2.560215053763441
LPPT,2023-11-17,TXOT,17,4819.066666666666,235.01666666666668,13.82450980392157
LPPT,2023-11-18,TXIT,27,1746.8166666666666,80.01666666666667,2.96358024691358
LPPT,2023-11-18,TXOT,11,4129.916666666668,75.71666666666668,6.883333333333335
LPPT,2023-11-19,TXIT,28,1951.7166666666667,72.18333333333334,2.5779761904761904
LPPT,2023-11-19,TXOT,7,4525.416666666667,32.58333333333333,4.654761904761904
LPPT,2023-11-20,TXIT,32,1939.9833333333336,101.05,3.1578125
LPPT,2023-11-20,TXOT,11,3787.2166666666662,80.1,7.281818181818181
LPPT,2023-11-21,TXIT,24,1657.3499999999988,57.916666666666686,2.413194444444445
LPPT,2023-11-21,TXOT,8,3493.866666666667,34.21666666666667,4.277083333333334
LPPT,2023-11-22,TXIT,24,1592.2166666666667,36.31666666666667,1.5131944444444445
LPPT,2023-11-22,TXOT,15,3591.2166666666676,165.91666666666669,11.061111111111112
LPPT,2023-11-23,TXIT,31,2030.516666666667,107.76666666666665,3.4763440860215047
LPPT,2023-11-23,TXOT,13,3859.1333333333337,43.35000000000001,3.334615384615385
LPPT,2023-11-24,TXIT,29,1782.066666666666,35.56666666666667,1.2264367816091954
LPPT,2023-11-24,TXOT,21,3936.7500000000023,173.88333333333335,8.280158730158732
LPPT,2023-11-25,TXIT,26,1690.7500000000002,37.550000000000004,1.4442307692307694
LPPT,2023-11-25,TXOT,13,3651.716666666669,68.64999999999999,5.28076923076923
LPPT,2023-11-26,TXIT,34,1978.4333333333338,68.51666666666667,2.0151960784313725
LPPT,2023-11-26,TXOT,12,3989.683333333331,57.36666666666667,4.780555555555556
LPPT,2023-11-27,TXIT,31,1760.0833333333335,51.18333333333334,1.6510752688172043
LPPT,2023-11-27,TXOT,11,4427.766666666668,65.86666666666667,5.987878787878788
LPPT,2023-11-28,TXIT,20,1457.9500000000007,30.86666666666667,1.5433333333333334
LPPT,2023-11-28,TXOT,6,3922.483333333334,35.38333333333333,5.897222222222222
LPPT,2023-11-29,TXIT,26,1376.6499999999999,39.1,1.5038461538461538
LPPT,2023-11-29,TXOT,7,3952.516666666666,21.916666666666668,3.130952380952381
LPPT,2023-11-30,TXIT,28,1823.0166666666644,60.53333333333333,2.1619047619047618
LPPT,2023-11-30,TXOT,14,5134.983333333332,126.96666666666668,9.06904761904762
LPPT,2023-12-01,TXIT,26,1727.8833333333341,40.550000000000004,1.5596153846153848
LPPT,2023-12-01,TXOT,9,3906.95,32.60000000000001,3.622222222222223
LPPT,2023-12-02,TXIT,27,1718.7833333333328,70.53333333333335,2.6123456790123463
LPPT,2023-12-02,TXOT,12,3491.999999999999,72.18333333333332,6.015277777777777
LPPT,2023-12-03,TXIT,25,1895.3166666666677,64.68333333333332,2.587333333333333
LPPT,2023-12-03,TXOT,14,4840.7666666666655,111.08333333333333,7.934523809523809
LPPT,2023-12-04,TXIT,36,1957.4833333333336,66.4,1.8444444444444446
LPPT,2023-12-04,TXOT,9,3957.633333333334,14.416666666666671,1.6018518518518523
LPPT,2023-12-05,TXIT,35,1781.099999999998,99.80000000000001,2.851428571428572
LPPT,2023-12-05,TXOT,22,3701.9500000000016,111.9,5.086363636363637
LPPT,2023-12-06,TXIT,29,1714.7333333333338,70.66666666666666,2.436781609195402
LPPT,2023-12-06,TXOT,10,3628.066666666665,59.733333333333334,5.973333333333334
LPPT,2023-12-07,TXIT,28,1733,63.76666666666666,2.2773809523809523
LPPT,2023-12-07,TXOT,11,4408.316666666665,89.69999999999999,8.154545454545454
LPPT,2023-12-08,TXIT,35,1566.7666666666678,68.41666666666669,1.9547619047619054
LPPT,2023-12-08,TXOT,13,4349.2,76.46666666666667,5.8820512820512825
LPPT,2023-12-09,TXIT,25,1596.55,28.31666666666667,1.1326666666666667
LPPT,2023-12-09,TXOT,9,4409.966666666664,60.28333333333333,6.698148148148148
LPPT,2023-12-10,TXIT,26,1868.7833333333322,32.68333333333334,1.2570512820512822
LPPT,2023-12-10,TXOT,11,5146.216666666669,113.18333333333335,10.28939393939394
LPPT,2023-12-11,TXIT,38,1721.4833333333322,46.250000000000014,1.2171052631578951
LPPT,2023-12-11,TXOT,16,4322.666666666664,166.01666666666668,10.376041666666667
LPPT,2023-12-12,TXIT,29,1627.300000000001,53.266666666666666,1.8367816091954023
LPPT,2023-12-12,TXOT,16,3880.8666666666672,135.29999999999998,8.456249999999999
LPPT,2023-12-13,TXIT,23,1614.6499999999992,49.300000000000004,2.1434782608695655
LPPT,2023-12-13,TXOT,10,3654.116666666667,50.01666666666667,5.001666666666667
LPPT,2023-12-14,TXIT,29,1878.650000000001,48.866666666666674,1.685057471264368
LPPT,2023-12-14,TXOT,12,4157.950000000001,89.10000000000001,7.425000000000001
LPPT,2023-12-15,TXIT,29,1886.8666666666677,52.533333333333346,1.8114942528735636
LPPT,2023-12-15,TXOT,15,4263.733333333332,96.91666666666667,6.461111111111111
LPPT,2023-12-16,TXIT,27,1801.9333333333332,49.433333333333344,1.8308641975308646
LPPT,2023-12-16,TXOT,8,4024.866666666666,16.35000000000001,2.043750000000001
LPPT,2023-12-17,TXIT,25,1929.6166666666686,42.66666666666667,1.7066666666666668
LPPT,2023-12-17,TXOT,10,4163.5166666666655,49.31666666666668,4.9316666666666675
LPPT,2023-12-18,TXIT,29,1913.3833333333337,79.68333333333335,2.747701149425288
LPPT,2023-12-18,TXOT,13,4064.583333333335,52.400000000000006,4.0307692307692315
LPPT,2023-12-19,TXIT,24,1731.6833333333332,56.28333333333333,2.3451388888888887
LPPT,2023-12-19,TXOT,12,3909.6333333333346,81.58333333333333,6.798611111111111
LPPT,2023-12-20,TXIT,23,1688.866666666668,57.63333333333334,2.5057971014492755
LPPT,2023-12-20,TXOT,6,3882.5500000000006,48.41666666666667,8.069444444444445
LPPT,2023-12-21,TXIT,27,1901.3000000000002,68.75,2.5462962962962963
LPPT,2023-12-21,TXOT,12,4203.633333333336,99.73333333333333,8.311111111111112
LPPT,2023-12-22,TXIT,25,1935.7166666666667,58.783333333333324,2.351333333333333
LPPT,2023-12-22,TXOT,8,3967.633333333338,17.833333333333336,2.229166666666667
LPPT,2023-12-23,TXIT,24,1852.3666666666652,52.11666666666667,2.171527777777778
LPPT,2023-12-23,TXOT,11,4038.7333333333345,76.43333333333334,6.948484848484849
LPPT,2023-12-24,TXIT,22,1632.650000000002,40.66666666666667,1.8484848484848486
LPPT,2023-12-24,TXOT,5,3370.7666666666664,0.6333333333333382,0.12666666666666765
LPPT,2023-12-25,TXIT,24,1620.8500000000001,65.15,2.7145833333333336
LPPT,2023-12-25,TXOT,9,3051.833333333331,37.216666666666676,4.135185185185186
LPPT,2023-12-26,TXIT,23,1722.216666666667,67.08333333333334,2.916666666666667
LPPT,2023-12-26,TXOT,10,3880.1000000000013,31.81666666666667,3.181666666666667
LPPT,2023-12-27,TXIT,25,1765.7333333333343,40.13333333333333,1.6053333333333333
LPPT,2023-12-27,TXOT,9,4189.516666666669,66.01666666666668,7.335185185185186
LPPT,2023-12-28,TXIT,26,1929.4166666666674,33.95,1.3057692307692308
LPPT,2023-12-28,TXOT,14,4007.433333333333,82.76666666666668,5.911904761904763
