REG,DATE,ARRS,DEPS,HEAVY,MED,LIGHT,ARRS_DOM,DEPS_DOM,OVR_FLTS,PAX,CARGO,OTHER
EUR,2022-10-09T00:00:00Z,24536,24503,3338,23014,1269,21887,21887,467,24257,643,2879
EUR,2022-10-10T00:00:00Z,25682,25628,3193,23445,1897,23205,23205,428,23834,1018,3811
EUR,2022-10-11T00:00:00Z,24740,24747,3280,22329,2053,22289,22289,462,22477,1292,4040
EUR,2022-10-12T00:00:00Z,25325,25339,3358,22801,2172,22803,22803,468,22990,1270,4238
EUR,2022-10-13T00:00:00Z,25819,25824,3371,23388,2129,23223,23223,466,23512,1312,4252
EUR,2022-10-14T00:00:00Z,26639,26676,3475,24338,1911,24061,24061,469,24682,1174,4021
EUR,2022-10-15T00:00:00Z,22602,22665,3410,21118,1205,19981,19981,446,22628,657,2578
EUR,2022-10-16T00:00:00Z,24500,24457,3361,23077,1162,21830,21830,471,24227,647,2870
EUR,2022-10-17T00:00:00Z,25290,25255,3259,23075,1865,22783,22783,436,23513,1055,3786
EUR,2022-10-18T00:00:00Z,24145,24145,3273,21867,1937,21690,21690,475,22073,1298,3877
EUR,2022-10-19T00:00:00Z,24568,24582,3390,22180,2001,22063,22063,482,22401,1345,3997
EUR,2022-10-20T00:00:00Z,25494,25516,3364,23197,2049,22892,22892,490,23217,1310,4296
EUR,2022-10-21T00:00:00Z,24472,24488,3441,22382,1684,21923,21923,468,22794,1161,3716
EUR,2022-10-22T00:00:00Z,22392,22474,3376,20948,1194,19784,19784,434,22354,649,2656
EUR,2022-10-23T00:00:00Z,23587,23572,3344,22236,1119,20939,20939,477,23582,651,2670
EUR,2022-10-24T00:00:00Z,24879,24847,3269,22866,1664,22383,22383,455,23373,1074,3537
EUR,2022-10-25T00:00:00Z,24248,24252,3321,21870,1982,21793,21793,465,22132,1331,3879
EUR,2022-10-26T00:00:00Z,24860,24844,3422,22390,2026,22351,22351,484,22614,1332,4084
EUR,2022-10-27T00:00:00Z,25398,25389,3376,23041,2035,22810,22810,474,23193,1359,4079
EUR,2022-10-28T00:00:00Z,25911,25965,3412,23655,1916,23383,23383,488,24094,1190,3866
EUR,2022-10-29T00:00:00Z,22186,22216,3370,20792,1157,19538,19538,454,22188,678,2608
EUR,2022-10-30T00:00:00Z,22258,22239,3095,21062,1102,19715,19715,476,22179,598,2675
EUR,2022-10-31T00:00:00Z,22326,22297,3032,20732,1397,19912,19912,449,21489,1008,2833
EUR,2022-11-01T00:00:00Z,21801,21859,3425,21055,1367,18876,18876,471,19022,1143,2848
EUR,2022-11-02T00:00:00Z,21071,21084,3125,19051,1735,18749,18749,504,19221,1335,3529
EUR,2022-11-03T00:00:00Z,21758,21791,3151,19798,1697,19374,19374,469,19930,1362,3541
EUR,2022-11-04T00:00:00Z,23069,23099,3168,21302,1522,20642,20642,464,21597,1221,3331
EUR,2022-11-05T00:00:00Z,18522,18561,3150,17451,944,15997,15997,457,18771,688,2222
EUR,2022-11-06T00:00:00Z,21070,21052,3047,20025,1015,18517,18517,480,20991,626,2659
EUR,2022-11-07T00:00:00Z,22065,22008,3039,20207,1656,19643,19643,471,20549,1074,3458
EUR,2022-11-08T00:00:00Z,20008,19971,3022,17935,1787,17725,17725,489,17989,1326,3584
EUR,2022-11-09T00:00:00Z,19995,19991,3040,17828,1851,17757,17757,488,17838,1339,3706
EUR,2022-11-10T00:00:00Z,21468,21487,3144,19243,1949,19089,19089,468,19236,1372,3924
EUR,2022-11-11T00:00:00Z,22225,22211,3123,20356,1620,19795,19795,456,20825,1164,3261
EUR,2022-11-12T00:00:00Z,17277,17315,3091,16194,929,14834,14834,454,17612,690,2046
EUR,2022-11-13T00:00:00Z,20148,20166,3065,18906,1130,17694,17694,480,20097,640,2565
EUR,2022-11-14T00:00:00Z,21397,21340,3002,19497,1642,19058,19058,460,19978,1099,3235
EUR,2022-11-15T00:00:00Z,19528,19523,3051,17475,1682,17318,17318,474,17612,1340,3417
EUR,2022-11-16T00:00:00Z,19936,19951,3099,17696,1864,17712,17712,482,17793,1368,3686
EUR,2022-11-17T00:00:00Z,20814,20844,3156,18829,1681,18461,18461,468,18986,1383,3489
EUR,2022-11-18T00:00:00Z,21981,22068,3163,20189,1584,19606,19606,491,20627,1239,3217
EUR,2022-11-19T00:00:00Z,16860,16925,3152,15805,863,14420,14420,453,17331,695,1916
EUR,2022-11-20T00:00:00Z,19545,19464,3080,18548,823,17053,17053,494,19858,648,2126
EUR,2022-11-21T00:00:00Z,20722,20619,3013,18965,1407,18416,18416,458,19619,1069,2878
EUR,2022-11-22T00:00:00Z,18848,18873,3027,16970,1499,16693,16693,466,17229,1382,3042
EUR,2022-11-23T00:00:00Z,19365,19374,3067,17320,1661,17195,17195,504,17568,1404,3276
EUR,2022-11-24T00:00:00Z,20585,20562,3007,18523,1745,18315,18315,442,18601,1404,3449
EUR,2022-11-25T00:00:00Z,22099,22135,3078,20076,1708,19850,19850,477,20455,1229,3305
EUR,2022-11-26T00:00:00Z,16607,16672,3057,15517,927,14242,14242,463,17200,658,1773
EUR,2022-11-27T00:00:00Z,19463,19431,3059,18359,909,17046,17046,478,19756,657,2099
EUR,2022-11-28T00:00:00Z,20902,20798,3037,19126,1447,18557,18557,465,19612,1119,3044
EUR,2022-11-29T00:00:00Z,18876,18891,3061,17001,1479,16694,16694,467,17220,1420,3062
EUR,2022-11-30T00:00:00Z,19620,19622,3133,17499,1671,17424,17424,483,17596,1413,3476
EUR,2022-12-01T00:00:00Z,22150,22256,3533,20854,1815,19273,19273,494,18771,1363,3446
EUR,2022-12-02T00:00:00Z,21806,21762,3220,19956,1458,19430,19430,494,20317,1271,3193
EUR,2022-12-03T00:00:00Z,16581,16658,3140,15671,699,14197,14197,466,17313,679,1636
EUR,2022-12-04T00:00:00Z,19282,19234,3134,18361,733,16785,16785,496,19787,677,1967
EUR,2022-12-05T00:00:00Z,20681,20626,3029,19066,1271,18417,18417,475,19595,1113,2832
EUR,2022-12-06T00:00:00Z,19034,19016,3075,17165,1458,16838,16838,485,17427,1362,3060
EUR,2022-12-07T00:00:00Z,19811,19846,3160,17589,1762,17649,17649,501,17879,1416,3386
EUR,2022-12-08T00:00:00Z,20416,20426,3144,18571,1504,18107,18107,482,18760,1321,3350
EUR,2022-12-09T00:00:00Z,21325,21302,3224,19601,1362,18966,18966,524,19933,1275,3137
EUR,2022-12-10T00:00:00Z,16858,16917,3111,15953,714,14488,14488,490,17446,701,1786
EUR,2022-12-11T00:00:00Z,18758,18719,3157,17783,761,16317,16317,539,19228,665,2027
EUR,2022-12-12T00:00:00Z,20463,20401,3167,18475,1576,18130,18130,482,19102,1130,3175
EUR,2022-12-13T00:00:00Z,19346,19367,3186,17374,1569,17138,17138,552,17545,1415,3340
EUR,2022-12-14T00:00:00Z,19265,19301,3187,17285,1606,17034,17034,545,17499,1390,3382
EUR,2022-12-15T00:00:00Z,20630,20634,3270,18788,1519,18223,18223,534,19001,1397,3374
EUR,2022-12-16T00:00:00Z,21887,21895,3246,20126,1488,19442,19442,518,20370,1260,3387
EUR,2022-12-17T00:00:00Z,18123,18217,3226,17071,947,15594,15594,497,18291,694,2413
EUR,2022-12-18T00:00:00Z,19596,19585,3194,18653,785,17079,17079,528,20020,672,2158
EUR,2022-12-19T00:00:00Z,21029,20922,3255,19385,1326,18496,18496,510,19937,1126,3112
EUR,2022-12-20T00:00:00Z,20509,20532,3229,18729,1492,18114,18114,521,18998,1415,3208
EUR,2022-12-21T00:00:00Z,20970,20963,3288,19289,1325,18568,18568,536,19675,1435,2993
EUR,2022-12-22T00:00:00Z,21787,21816,3267,20247,1319,19300,19300,528,20599,1404,3034
EUR,2022-12-23T00:00:00Z,22176,22190,3188,20984,1027,19684,19684,516,21645,1214,2497
EUR,2022-12-24T00:00:00Z,15332,15280,2931,14824,389,12954,12954,485,16713,484,1109
EUR,2022-12-25T00:00:00Z,11584,11565,2743,11252,284,9383,9383,512,13198,364,927
EUR,2022-12-26T00:00:00Z,18652,18735,2867,18003,681,16339,16339,501,19161,517,2091
EUR,2022-12-27T00:00:00Z,19208,19233,2943,18075,1071,16880,16880,527,18737,968,2571
EUR,2022-12-28T00:00:00Z,19296,19295,3113,18152,974,16925,16925,572,18947,1186,2310
EUR,2022-12-29T00:00:00Z,19672,19727,3133,18712,848,17242,17242,535,19657,1180,2036
EUR,2022-12-30T00:00:00Z,20685,20685,3130,19756,815,18221,18221,551,20809,1046,2002
EUR,2022-12-31T00:00:00Z,15066,15064,2967,14608,328,12729,12729,501,16718,479,821
EUR,2023-01-01T00:00:00Z,18369,18485,3195,18702,401,15625,15625,544,18664,396,1013
EUR,2023-01-02T00:00:00Z,21096,21024,2999,20006,1014,18633,18633,530,20878,745,2590
EUR,2023-01-03T00:00:00Z,19668,19663,3098,18407,1131,17252,17252,555,19080,1135,2587
EUR,2023-01-04T00:00:00Z,19642,19619,3154,18224,1145,17300,17300,560,18988,1180,2545
EUR,2023-01-05T00:00:00Z,20085,20089,3170,18584,1280,17670,17670,529,19477,1140,2624
EUR,2023-01-06T00:00:00Z,20765,20785,3162,19485,1152,18293,18293,540,20659,919,2365
EUR,2023-01-07T00:00:00Z,18257,18264,3118,17315,911,15722,15722,544,18888,536,2045
EUR,2023-01-08T00:00:00Z,19986,19874,3156,19155,720,17383,17383,553,20655,596,1973
EUR,2023-01-09T00:00:00Z,20059,19960,3084,18698,1077,17682,17682,520,19560,978,2484
EUR,2023-01-10T00:00:00Z,17948,17943,3119,16269,1294,15742,15742,531,16791,1247,2801
EUR,2023-01-11T00:00:00Z,18231,18200,3100,16322,1504,16036,16036,530,16794,1269,3072
EUR,2023-01-12T00:00:00Z,19183,19221,3120,17377,1473,16911,16911,475,17707,1312,3120
EUR,2023-01-13T00:00:00Z,20670,20653,3140,18989,1355,18345,18345,504,19748,1147,2730
EUR,2023-01-14T00:00:00Z,16623,16654,3093,15661,753,14250,14250,479,17331,596,1713
EUR,2023-01-15T00:00:00Z,18685,18596,3077,17825,643,16224,16224,487,19431,586,1735
EUR,2023-01-16T00:00:00Z,19533,19350,3044,18079,1032,17174,17174,445,18621,1000,2711
EUR,2023-01-17T00:00:00Z,17456,17430,3006,15733,1280,15335,15335,466,16035,1233,2922
EUR,2023-01-18T00:00:00Z,17956,17982,3030,16043,1460,15891,15891,485,16368,1257,3084
EUR,2023-01-19T00:00:00Z,18687,18700,3112,16966,1291,16456,16456,437,17139,1318,3097
EUR,2023-01-20T00:00:00Z,21107,21185,3135,19422,1396,18817,18817,476,19613,1162,3322
EUR,2023-01-21T00:00:00Z,16607,16642,3050,15658,762,14227,14227,446,17166,628,1817
EUR,2023-01-22T00:00:00Z,18578,18600,3041,17663,735,16202,16202,461,19078,601,1955
EUR,2023-01-23T00:00:00Z,19554,19481,2961,17905,1250,17361,17361,441,18444,1001,2855
EUR,2023-01-24T00:00:00Z,17568,17561,2950,15596,1501,15536,15536,453,15913,1220,3091
EUR,2023-01-25T00:00:00Z,17893,17930,2991,15995,1451,15857,15857,470,16122,1240,3251
EUR,2023-01-26T00:00:00Z,19237,19220,3054,17305,1531,17007,17007,438,17450,1270,3340
EUR,2023-01-27T00:00:00Z,20570,20602,3065,18829,1393,18355,18355,468,19263,1137,3023
EUR,2023-01-28T00:00:00Z,16619,16677,2961,15591,877,14305,14305,437,17103,556,1910
EUR,2023-01-29T00:00:00Z,18821,18782,2989,17675,951,16453,16453,464,19176,559,2088
EUR,2023-01-30T00:00:00Z,19764,19700,2922,17935,1432,17610,17610,433,18564,935,2977
EUR,2023-01-31T00:00:00Z,17353,17378,2975,15568,1344,15296,15296,450,15937,1213,2884
EUR,2023-02-01T00:00:00Z,19566,19660,3243,18221,1574,17162,17162,461,16733,1284,3185
EUR,2023-02-02T00:00:00Z,19464,19481,3015,17589,1559,17228,17228,445,17802,1294,3260
EUR,2023-02-03T00:00:00Z,21292,21299,3102,19477,1486,18997,18997,469,20009,1181,3040
EUR,2023-02-04T00:00:00Z,17060,17137,3050,16068,834,14687,14687,441,17665,623,1804
EUR,2023-02-05T00:00:00Z,18946,18839,2951,17942,805,16549,16549,461,19378,586,1941
EUR,2023-02-06T00:00:00Z,20145,20113,3019,18301,1445,17927,17927,432,18828,1044,3059
EUR,2023-02-07T00:00:00Z,18194,18153,3062,16070,1601,16077,16077,462,16214,1332,3344
EUR,2023-02-08T00:00:00Z,19098,19112,3157,16789,1770,16976,16976,481,16868,1399,3635
EUR,2023-02-09T00:00:00Z,20616,20678,3232,18173,1986,18355,18355,451,18193,1463,3915
EUR,2023-02-10T00:00:00Z,22819,22843,3230,20683,1769,20472,20472,490,20598,1316,3919
EUR,2023-02-11T00:00:00Z,18325,18370,3135,17208,907,15920,15920,474,18226,698,2460
EUR,2023-02-12T00:00:00Z,20269,20200,3161,19083,918,17794,17794,485,20305,710,2344
EUR,2023-02-13T00:00:00Z,21180,21122,3083,19175,1570,18907,18907,431,19667,1082,3269
EUR,2023-02-14T00:00:00Z,19154,19179,3097,16981,1727,16987,16987,458,17245,1337,3384
EUR,2023-02-15T00:00:00Z,19866,19867,3196,17645,1760,17639,17639,506,17770,1350,3660
EUR,2023-02-16T00:00:00Z,20920,20903,3282,18695,1747,18559,18559,459,18706,1403,3769
EUR,2023-02-17T00:00:00Z,20742,20723,2943,18930,1560,18517,18517,483,18927,1184,3464
EUR,2023-02-18T00:00:00Z,19305,19364,3289,18062,1011,16785,16785,477,19027,758,2728
EUR,2023-02-19T00:00:00Z,20781,20744,3148,19568,1010,18282,18282,482,20609,689,2635
EUR,2023-02-20T00:00:00Z,21333,21284,3139,19399,1524,19022,19022,465,20130,1088,3025
EUR,2023-02-21T00:00:00Z,19393,19376,3092,17340,1648,17158,17158,467,17633,1356,3287
EUR,2023-02-22T00:00:00Z,20136,20151,3224,18013,1729,17856,17856,534,18183,1383,3602
EUR,2023-02-23T00:00:00Z,20999,21031,3214,19070,1622,18622,18622,496,19188,1382,3518
EUR,2023-02-24T00:00:00Z,22584,22585,3218,20714,1540,20170,20170,472,21117,1257,3238
EUR,2023-02-25T00:00:00Z,18732,18765,3168,17671,897,16242,16242,480,18945,646,2285
EUR,2023-02-26T00:00:00Z,20597,20529,3152,19503,951,18035,18035,514,20669,651,2479
EUR,2023-02-27T00:00:00Z,21305,21215,3136,19342,1580,18939,18939,476,19858,1027,3336
EUR,2023-02-28T00:00:00Z,19582,19634,3108,17583,1631,17366,17366,471,17798,1294,3405
EUR,2023-03-01T00:00:00Z,20534,20565,3161,18467,1808,18202,18202,537,18600,1298,3720
EUR,2023-03-02T00:00:00Z,21285,21326,3236,19185,1837,18841,18841,486,19500,1371,3557
EUR,2023-03-03T00:00:00Z,22767,22764,3255,20773,1721,20280,20280,496,21270,1220,3416
EUR,2023-03-04T00:00:00Z,18592,18645,3129,17498,992,16084,16084,464,18859,642,2265
EUR,2023-03-05T00:00:00Z,20523,20475,3181,19470,903,17935,17935,490,20876,652,2200
EUR,2023-03-06T00:00:00Z,21414,21314,3095,19735,1365,19014,19014,479,20413,1010,2942
EUR,2023-03-07T00:00:00Z,18541,18525,3091,16875,1255,16334,16334,488,17303,1235,2834
EUR,2023-03-08T00:00:00Z,19192,19215,3194,17376,1414,16944,16944,520,17672,1313,3192
EUR,2023-03-09T00:00:00Z,20691,20716,3235,18837,1503,18320,18320,487,18944,1333,3479
EUR,2023-03-10T00:00:00Z,21465,21486,3252,19869,1265,19057,19057,490,20405,1185,2955
EUR,2023-03-11T00:00:00Z,18196,18251,3203,17132,896,15682,15682,464,18631,667,2077
EUR,2023-03-12T00:00:00Z,20526,20494,3177,19396,1007,17963,17963,521,20640,646,2490
EUR,2023-03-13T00:00:00Z,21190,21085,3114,19405,1474,18790,18790,NA,19844,1044,3306
